,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,6.41949924665e-28,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29,5.83590840604e-29
1,2.61032714389,28.7135985828,26.0976426441,25.3318419736,24.259515231,23.5909404085,22.6579041618,17.0425814894,2.61032714389,2.61032714389,21.5244599389,24.604072443,22.9593091765,24.6051519332,23.9177448909,23.2742739392,22.364424586,21.7963626923,2.61032714389,17.0415042513,23.2734654792,23.918160285,21.5237140404,22.9588281614,23.2725111413,19.7870622136,21.7960573722,20.7444193517,2.61032714389,2.61032714389,2.61032714389,23.2741005485,18.9277307928,22.6591201824,22.658724988,22.0748697925,21.7974242788,2.61032714389,20.2672182038,20.4954222115,22.0741008365,21.7960457355,21.5243754986,16.8729992473,19.1261914592,2.61032714389,20.0204729407,20.7462545212,21.2555775405,20.9981414309,20.4949480401,20.7457450866,14.8485061495,2.61032714389,19.7874209665,19.1264488867,19.1261966229,20.2654408847,18.5085782664,20.0192124883,7.42537235249,2.61032714389,14.3525886142,15.2436254203,2.61032714389,2.61032714389,6.37871250044,12.0470606704,2.61032714389,19.3452396858,18.510444415,20.0196005077,20.0193025035,19.7872865342,19.5735783051,2.61032714389,2.61032714389,12.6593057365,16.5497237901,15.8041374502,14.2334487074,15.9355788956,17.7588249173,18.1211495647,17.7599470886,18.1204857943,19.5733646889,19.3451444437,18.5084286495,18.3266165584,17.564874794,10.6316683803,14.4720970394,15.2426260411,2.61032714389,11.4781019711,12.9460320083,17.043027545,13.7780545397,17.0435475505,18.1206012588,17.7600425518,18.9279848393,15.6589613896,18.1201186898,15.1108253528,2.61032714389,12.6607907453,15.6592085643,8.01121724769,16.7250355261,16.3906517295,12.5727708781,17.7597069294,17.38530411,17.226527225,18.3263710081,18.3259223135,18.1210908063,17.9295292364,16.5496922921,2.61032714389,14.3515276087,15.9505264333,13.0448968111,11.1127556452,6.97356443733,17.2265163832,11.484380121,13.8869677596,15.5186491382,16.8732941544,17.9290645309,17.7587371922,17.3848472361,2.61032714389,2.61032714389,2.61032714389,15.8023600848,15.3795123268,13.3492860203,16.3905451018,13.2458133244,16.8728187622,17.226160337,16.7252839388,16.7253389878,17.3843304116,17.2268347428,14.4741549918,2.61032714389,2.61032714389,12.3052530229,10.6314987409,11.8723108074,16.3900861502,12.7561167934,12.8552075535,15.659287055,16.5494771537,16.0861518777,16.8724498848,16.873550064,16.5502770145,16.0864740676,2.61032714389,2.61032714389,2.61032714389,2.61032714389,2.61032714389,2.61032714389,10.9711265978,7.08890548936,11.8732002964,12.7543503317,11.7192344019,14.9762495979,15.1090224166,13.1505960171,15.8025117601,14.3527689845,15.5186248421,16.3910518187,16.25212312,14.8490041176,15.6592850189,2.61032714389,10.9017762074,12.3867592196,13.6677417564,14.0021619859,14.0019926806,2.61032714389,7.83063772258,2.61032714389,2.61032714389,2.61032714389,10.6326071494,2.61032714389,2.61032714389
2,0.0567145399353,0.56702310261,0.623859939289,0.567012947385,0.55035193552,0.534599836187,0.512581978415,0.467652342554,0.0567145399353,0.0567145399353,0.440316556898,0.498870881015,0.534584348937,0.498839429895,0.52708513167,0.519657600965,0.505660116134,0.4923192519,0.0567145399353,0.40214972705,0.498820738947,0.512573704713,0.527077736817,0.479587485277,0.512583303839,0.498829259297,0.498824989576,0.479630551335,0.0567145399353,0.0567145399353,0.0567145399353,0.48591493443,0.479630379899,0.425272964574,0.492299031836,0.48591620223,0.385856851606,0.0567145399353,0.398184064636,0.492304931884,0.450750037639,0.473554334336,0.473587263461,0.467649254316,0.34335129873,0.0567145399353,0.420286815001,0.473580059288,0.434959521256,0.445322270108,0.450706679857,0.445308935566,0.249532672003,0.0567145399353,0.440339571697,0.46182630816,0.42531638176,0.415559453448,0.440335640635,0.366622965367,0.406574997507,0.0567145399353,0.328294886256,0.311842661515,0.0567145399353,0.265306238016,0.334139227236,0.359599513071,0.0567145399353,0.374286963344,0.445309318274,0.406547948452,0.429938590079,0.429895615499,0.420306109197,0.32827373295,0.0567145399353,0.224064985688,0.3498105444,0.356131040811,0.296974582743,0.269123833337,0.366607614694,0.363383829285,0.377716844704,0.435002997216,0.398177393485,0.393724070091,0.425266384682,0.420281110793,0.0567145399353,0.0611528689997,0.306699976986,0.30922779732,0.346545902685,0.331201367082,0.301748616431,0.374259805472,0.402131971055,0.363388222255,0.420306703308,0.3433557974,0.411256577034,0.406554637736,0.328271850866,0.261745202039,0.0567145399353,0.273178763955,0.283417612666,0.340257450253,0.309240664819,0.314442831631,0.374259569938,0.385847056674,0.402164310634,0.406571181868,0.374290703013,0.374259703764,0.398105588242,0.366607660921,0.296958064947,0.0567145399353,0.331169685812,0.256370948533,0.35957917102,0.343336267223,0.328280859943,0.306690461719,0.328268482113,0.311827144401,0.398101942028,0.346234407028,0.363385979077,0.385859264143,0.359578365589,0.0567145399353,0.0567145399353,0.277117954264,0.299437863732,0.334149937387,0.322627008553,0.359568965035,0.349802667053,0.294596438297,0.366630755484,0.385834576893,0.363388646165,0.353084420672,0.377716517562,0.343341085361,0.0567145399353,0.0567145399353,0.283448992319,0.281262111804,0.346565386619,0.314437103305,0.281262473084,0.246220643009,0.296945024903,0.353075151734,0.377746235291,0.349798568353,0.366620466333,0.363381573544,0.252734608668,0.0567145399353,0.0567145399353,0.0567145399353,0.0567145399353,0.0567145399353,0.0567145399353,0.296952777348,0.322607786471,0.325411812883,0.21756208056,0.343349872786,0.0567145399353,0.34979170389,0.328269503439,0.359576053081,0.366595649921,0.346231458954,0.340224510518,0.359579400792,0.294586611203,0.314441603575,0.285686350827,0.292399282325,0.239902016134,0.294581253506,0.226787735491,0.299434579349,0.0567145399353,0.24304469342,0.0567145399353,0.0567145399353,0.0567145399353,0.299335423891,0.0567145399353,0.0567145399353
3,0.292923317662,2.8426656064,2.9285490792,3.22215649428,2.92854454184,2.8426086853,2.72233131433,2.32806583576,0.292923317662,0.292923317662,2.27421388683,2.54259578521,2.57643471264,2.76108508477,2.29983354091,2.50958444532,2.64733747481,2.54262668716,0.292923317662,2.07693303291,2.47716184031,2.57638218309,2.64735692154,2.68403073124,2.44584585833,2.54259808131,2.61160533614,2.54263469979,0.292923317662,0.292923317662,0.292923317662,2.47710699247,2.50969321723,2.647333767,2.35635600948,2.35634773103,2.50975918868,0.292923317662,1.45270739373,2.50972490919,2.50965013143,2.29982665284,2.44590037078,1.99293926222,1.78994369356,0.292923317662,2.27415225501,2.4155102485,2.4459528272,2.09994243135,2.32789115734,2.29989052563,1.25516613392,0.292923317662,2.01197756152,2.35618862363,2.38524490164,2.1706943026,2.14629021291,2.24654225801,1.69546055706,0.292923317662,1.2716943672,1.40024962315,0.292923317662,0.292923317662,1.43138029094,1.85879491824,0.292923317662,2.09973217264,2.24659624029,2.27421518801,1.97105515695,2.19652076531,2.19652662007,2.01195103853,0.292923317662,1.62407854927,1.85713625741,1.54653310804,0.292923317662,1.95086475582,1.95091471468,1.93319480101,2.14640065579,2.19651155484,2.22042995458,2.03343026168,2.17071222341,2.12392730835,0.292923317662,0.966513826068,1.66613996331,1.45271570891,1.80511740193,1.9331927132,1.80669584206,2.03353926261,2.05616595875,1.97102524626,2.09973956173,2.17083886289,2.01196429245,2.12396412598,2.09974016526,0.292923317662,0.292923317662,1.72571018442,1.66615193865,1.83925792034,1.87675856635,1.91249717958,1.91254519266,2.01205884216,1.95087573867,2.07694098058,2.09992047203,1.95095611432,2.0769338947,1.62414932009,1.83940264864,0.292923317662,1.65210788771,1.80515411076,1.46415527668,1.59720115919,1.91248673286,1.8392560305,1.99282191972,1.97105195168,2.03331425164,2.07696803182,1.91255683092,2.01199029161,1.91237508727,0.292923317662,0.292923317662,1.72578994675,1.66629631367,1.49811247521,1.82375445503,1.7735732003,1.89356939657,1.95106219837,1.95085547682,1.99288989029,1.99293833647,1.87684935825,1.9509685768,1.74145408876,0.292923317662,0.292923317662,1.51029239578,1.77336806559,1.75744067761,1.66631905687,1.83948928623,1.89362204908,1.87682120882,1.7734607072,1.83947390092,1.9508949871,1.80660138625,1.91244041412,1.78996755473,0.292923317662,0.292923317662,0.292923317662,0.292923317662,0.292923317662,0.292923317662,1.55847699553,1.31430292568,0.292923317662,1.72577608505,1.78997476181,1.72580871218,1.72588664326,1.85715570387,1.85883840638,1.85717806014,1.89345797233,1.46393619479,1.87682225138,1.78826505267,1.54654773516,0.292923317662,1.63777650113,1.53371647949,1.52163282904,1.57135191571,1.54601201268,1.59717820616,1.49804603491,0.292923317662,0.292923317662,0.292923317662,0.292923317662,0.292923317662,0.292923317662
4,6.09410061257,56.6365510835,59.136511928,60.9266794764,67.0351067382,60.9251902824,59.139816879,31.1668360332,6.09410061257,6.09410061257,44.1904205601,47.8515256407,52.9013352763,54.3352458347,57.4442367691,53.6028343301,54.3355513947,55.838673849,6.09410061257,45.6968443604,49.624567506,51.5348511597,52.2138707571,55.075242301,56.6365893023,50.8849469164,55.0782561609,39.7874330406,6.09410061257,6.09410061257,6.09410061257,50.8898222122,50.8870236497,53.603944149,54.3354899674,46.1985523761,49.6247111463,6.09410061257,45.1633971363,50.8877070287,52.8997029705,52.9004190825,47.8511347395,50.2544256127,41.4622963031,6.09410061257,48.4306847273,49.6240862294,50.8842189487,51.5372618467,43.6882043611,46.741341711,39.0464599893,6.09410061257,27.7192514842,49.046723307,49.0226754955,49.6235318313,41.4618680029,44.1917315337,35.5872028859,6.09410061257,26.9926443377,31.6552668813,6.09410061257,36.5612570263,38.2717571015,38.6392040989,6.09410061257,43.2121798883,47.2888003925,47.313131706,47.3145007453,43.686077665,44.6573861812,37.5558428583,6.09410061257,34.9654288135,37.2043045739,37.5550078959,29.7777065251,35.9046411055,37.2034962454,42.7770268483,45.1623369074,44.6555346541,46.1990651486,46.7379653527,40.2166230842,41.0085316173,36.8933765689,11.523158376,34.9678683575,27.7216500947,39.3940761665,38.6392285249,41.4599063733,34.6674402199,42.305747538,43.6865090288,44.1898406311,44.1911949801,45.6967411261,41.8601464502,42.3062319626,10.869630813,6.09410061257,35.5884224618,37.5551706717,36.2328288959,38.2677712206,38.6409790464,41.4540119022,42.3048678362,42.7770008156,43.2104588756,43.2120477277,44.1905528694,41.4582242946,42.3070557009,41.4610655374,6.09410061257,35.5865763514,35.2764821027,27.7190245307,36.8930476263,37.9414085663,39.0478755893,41.0054635061,40.5911449352,41.8613870003,42.7854142714,42.7777476405,39.3959269414,41.4592831048,6.09410061257,6.09410061257,35.9049056616,29.1310791388,35.5866351303,36.8960448761,34.666093817,39.0476494552,40.5899835089,40.5909556568,40.5887436338,40.5899785282,41.8579771443,39.3920655159,27.9123553994,6.09410061257,6.09410061257,35.5910657264,36.8963525683,24.3689646817,37.5854290919,37.940042872,38.2680311214,39.3966481449,38.2654205548,39.7896495219,40.2182375597,40.5892991072,37.5872193405,37.9417500692,6.09410061257,6.09410061257,6.09410061257,6.09410061257,6.09410061257,6.09410061257,24.9768197812,31.4111674807,34.6661818643,37.2044089404,36.89506809,37.9402535435,37.9399335696,38.6390033822,38.2666438961,38.6405393434,39.0453863599,39.0458174312,36.8938853645,35.9035815441,20.8297277581,21.4978666097,29.5562672119,25.4518959978,26.7968413156,30.9236597883,27.5472565316,6.09410061257,21.2804748733,6.09410061257,6.09410061257,6.09410061257,6.09410061257,6.09410061257,6.09410061257
5,0.267901552641,2.42117145298,2.52528057743,2.59979057462,2.67832024925,2.94691707906,2.71999235346,2.4212159875,0.267901552641,0.267901552641,1.89954103057,2.0308649822,2.26550530964,2.32540659096,2.32541006903,2.52520182304,2.07993849242,1.89955216753,0.267901552641,1.94248006482,2.1290514298,2.20901164457,2.26553205161,2.35632325031,2.35637470755,2.45464953237,2.26547605615,2.23709773375,0.267901552641,0.267901552641,0.267901552641,2.15498631127,2.23694410701,2.32548908298,2.32544036582,2.42117463057,1.62188677169,0.267901552641,1.60711783045,2.20902828517,2.23690269274,2.29541299396,2.32552688557,2.05480041246,1.56454809483,0.267901552641,0.935496784463,2.1550207651,2.18142940633,2.20915348265,2.23694266983,1.5239415016,1.89972482899,0.267901552641,1.85980316956,2.10334718416,2.10345497931,2.15612825134,2.15611602766,1.70004230034,1.47312056119,0.267901552641,1.51099067931,1.48546974967,0.267901552641,1.28056323474,1.49782801344,1.71653630933,0.267901552641,1.57827219681,1.89957574095,2.05462312288,2.07992725735,2.10338997517,1.56448667555,0.267901552641,0.267901552641,1.49794697424,1.05847846374,1.68224964421,1.33882956086,1.59270039533,1.74922608564,1.82268205435,1.98540319821,1.98539549654,2.00906127143,1.98534989366,2.03088290115,1.78434657951,1.34962970576,0.892901668522,1.59265761633,1.25332991281,1.59264422592,1.35948311281,1.63552791013,1.32866938414,1.78432362845,1.92052841057,1.94255835469,1.96314216285,1.9425016935,1.9629911387,1.5782923499,0.862469938222,0.267901552641,1.02160145833,1.59271816842,1.37003252514,1.68243874923,1.767887996,1.73174919322,1.7844227524,1.85986648498,1.85974136946,1.89969420075,1.89968319351,1.92049085639,1.41406614098,1.23643092833,0.267901552641,1.53718123412,1.59269639335,1.52389949946,1.29934300255,1.63552622209,1.78434940013,1.80266175981,1.82264523248,1.8225990863,1.84027377806,1.78443793882,1.88049311133,1.48547102612,0.267901552641,0.267901552641,1.53705675355,1.28066307041,1.60730923122,1.66798824347,1.68228335874,1.76802991293,1.74916743048,1.78440666462,1.78435285187,1.82259998662,1.78441092805,1.80285541096,1.43715027101,0.267901552641,0.267901552641,1.46079892982,1.49799228723,1.59271869177,1.60713741045,1.68223803619,1.71656244859,1.73188114475,1.73157325676,1.74912532595,1.7680463011,1.74918813695,1.78442924427,1.37011580841,0.267901552641,0.267901552641,0.267901552641,0.267901552641,0.267901552641,0.267901552641,0.993023045943,1.49797736414,1.53709054788,1.59286452422,1.62195286576,1.66791092829,1.6679824474,1.66796823312,1.69861006492,1.69859018845,1.68223226659,1.73183926167,1.73187870597,1.34963115733,0.267901552641,0.267901552641,1.09800787083,0.84995000599,0.858195980862,1.22714510969,1.41395560871,0.267901552641,1.39168073446,0.267901552641,1.17804687639,0.267901552641,1.57840021796,0.267901552641,0.267901552641
6,0.0128610638397,0.111635337579,0.116237380308,0.119526424546,0.124809386767,0.130577799779,0.141471702237,0.0964374614036,0.0128610638397,0.0128610638397,0.0707176570571,0.0942322631697,0.0998570887997,0.10220868239,0.103456013296,0.104726440714,0.107392069008,0.0986366230432,0.0128610638397,0.0865394889081,0.0911912499997,0.0932543896355,0.0902955510543,0.0974913606029,0.102205804868,0.0986346768361,0.100977545759,0.0986357146943,0.0128610638397,0.0128610638397,0.0128610638397,0.0942353512493,0.0986352957773,0.0974907695498,0.100977196069,0.100977873112,0.0974926868946,0.0128610638397,0.0701269698484,0.095305454126,0.0953072711682,0.096437060951,0.0986369870433,0.0911898688941,0.0778596342337,0.0128610638397,0.0725285188582,0.0986351449353,0.0911891016314,0.0942352285302,0.0942338479643,0.0921902272304,0.0623753218605,0.0128610638397,0.0701277107879,0.0921980225791,0.0921926393215,0.088336928999,0.0911875734502,0.0865447068089,0.045861213119,0.0128610638397,0.048775591056,0.0274697091194,0.0128610638397,0.0679026473089,0.0502127563414,0.071906571203,0.0128610638397,0.0757669691601,0.0856612669857,0.0902920679667,0.0911903215502,0.0902933189619,0.0824052190278,0.0128610638397,0.0128610638397,0.0652591197311,0.0751080322934,0.0731617915431,0.0128610638397,0.0771575885066,0.0793204028898,0.0713081060718,0.0848727865552,0.0856601849488,0.0793236518686,0.0865412148857,0.0865486427393,0.0839721305057,0.0508152420925,0.0652642859046,0.0695538289258,0.0713098778307,0.0707168475538,0.0771590653823,0.0744470376415,0.0647890476949,0.0824052556489,0.0831331264928,0.0831321300932,0.0839687961551,0.0800692173565,0.085655141781,0.081540558207,0.0128610638397,0.0128610638397,0.05850258955,0.070719617472,0.073793297173,0.07191664359,0.0725389684354,0.079320509983,0.0815404287876,0.0771544894588,0.0673387957019,0.0824050078855,0.0824055285906,0.0785883695088,0.0764595625169,0.0128610638397,0.0128610638397,0.0695494539422,0.0707146580685,0.0713049899608,0.0713114611336,0.0771574786461,0.0778607243321,0.0800745405107,0.0785157428628,0.0800724717819,0.0800736792928,0.0807558076072,0.0800728634759,0.0792576276303,0.0128610638397,0.0128610638397,0.0695507052789,0.070715757008,0.0713046575003,0.0744420179834,0.0750999507909,0.075768344421,0.0764651969245,0.0785152041843,0.0800734907349,0.076467089862,0.0792574762436,0.077866407233,0.0731610897411,0.0128610638397,0.0128610638397,0.0673432898196,0.0695506710398,0.0678795149114,0.0713118493641,0.0744445130178,0.0751075018068,0.0764587876477,0.0751006422825,0.0764651392805,0.0757763517237,0.0744478096334,0.0764618768737,0.0713086845082,0.0128610638397,0.0128610638397,0.0128610638397,0.0128610638397,0.0128610638397,0.0128610638397,0.051744415367,0.0707116323693,0.0678766784329,0.0695478692522,0.0725331224013,0.0731622060456,0.0744486381531,0.0731575466584,0.0719131411384,0.0731574654817,0.0737942676616,0.0751002796637,0.0719073728818,0.0619529123334,0.0128610638397,0.0573507240682,0.0128610638397,0.0511246815535,0.0540590420965,0.0128610638397,0.0642719895926,0.0128610638397,0.0584941124842,0.0128610638397,0.0128610638397,0.0637854893778,0.0128610638397,0.0128610638397,0.0128610638397
7,2.8817568838,18.8147208444,23.7621667903,22.9033311575,14.7380639072,26.044477049,21.6085793306,31.6993257218,2.8817568838,2.8817568838,8.48896824962,21.6107950418,22.626901087,23.1818121966,23.7633317456,24.3710000674,25.0148442264,24.0638045669,2.8817568838,19.7940294546,19.7951493221,21.6103273461,22.1014958914,22.9030399931,23.4666698729,24.0640604438,24.6909675872,23.4686017847,2.8817568838,2.8817568838,2.8817568838,21.3581748403,22.10245759,18.2718021991,23.1819273911,23.4663642093,23.7631856422,2.8817568838,12.9311255835,21.6120310289,22.102559919,22.3740522817,22.9033171515,21.8415083274,10.9902586984,2.8817568838,20.0062889412,20.8965479011,21.846268699,21.8450815072,22.1028727905,20.6582010691,2.8817568838,2.8817568838,18.2719312672,20.8965300019,2.8817568838,21.3588785577,21.3566315249,21.355766906,2.8817568838,2.8817568838,12.5120026722,8.68260918697,2.8817568838,15.2102896107,16.6825017508,18.4647265491,2.8817568838,16.5347469417,20.2287148656,20.4350737045,20.6590720792,20.896695366,17.5934489133,16.6816527888,2.8817568838,15.585359396,16.1141561797,16.6823806596,17.2890728462,18.0966727756,17.4470108224,18.6294289043,19.6060823866,20.0062921021,20.0059556962,20.2278177551,20.4348722231,16.113810992,13.5829174307,14.9702183377,15.9792240598,15.8458198481,16.2534192582,16.6821457037,17.289024735,16.2534122046,19.018461391,19.3926839529,19.3928096834,19.6048891341,16.8295414431,18.0960158824,20.2289079933,2.8817568838,2.8817568838,15.7140525302,15.8457153197,16.3934826023,17.1334662408,16.9784727717,18.4646291047,18.628983338,18.629260803,18.8150788211,18.8151144997,19.1940382444,19.1947531664,17.4469739622,2.8817568838,2.8817568838,15.5854321084,15.3326426978,16.1140611662,16.535647956,17.5931340504,17.9416223569,17.9419381955,18.2728497376,18.2721424508,18.4646394902,18.6293297137,19.0169012046,14.0827367133,2.8817568838,2.8817568838,15.4589057855,15.5856677891,12.8422086443,15.9792207951,16.9788115503,17.4483784212,17.758921444,17.9421510206,2.8817568838,18.2721818756,18.0962332405,18.2703031084,14.6230743131,2.8817568838,2.8817568838,15.5853543719,15.7126446878,16.5352356344,16.5348164447,16.9794941355,17.2894235713,17.1339797047,17.4470646248,17.7591100237,16.6821404709,17.7742351695,17.9419128941,12.6717456132,2.8817568838,2.8817568838,2.8817568838,2.8817568838,2.8817568838,2.8817568838,12.191606144,14.4033645056,15.846137502,16.2527285361,16.3928786577,16.5355538708,16.6818648118,16.9792285106,17.133342047,17.133714413,17.1175129824,17.5928910142,17.2746278113,14.1922103265,10.9304491716,2.8817568838,15.3327487004,12.9307528872,7.42837362653,11.1849311002,15.0896787321,2.8817568838,11.6669344727,2.8817568838,2.8817568838,2.8817568838,15.7139848343,2.8817568838,2.8817568838
8,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,20.2049550257,1.83681409324,8.71688786031,12.7514399467,13.0247598477,12.8960045346,13.9246569012,13.923593303,11.7692086958,13.1680429832,15.737699002,11.3194436574,12.4970106024,12.6174252941,13.0241268078,13.4596859023,13.7747473277,14.2614299448,14.2539255457,10.8218015336,1.83681409324,1.83681409324,1.83681409324,1.83681409324,13.0247820677,13.3190711784,12.7517936636,13.4598823622,13.0247916764,1.83681409324,10.633081875,12.4961716926,12.2336055616,12.8935154857,10.8218702152,14.2608255345,8.90950621888,1.83681409324,10.8221693428,12.8934374119,11.9928680913,1.83681409324,12.6170525999,11.7689605886,11.6460972607,1.83681409324,10.1003584937,10.4487363424,1.83681409324,12.4940007244,1.83681409324,1.83681409324,6.8084533221,1.83681409324,8.65874703498,7.92284315948,1.83681409324,9.7727987197,10.1850125085,10.6332558493,1.83681409324,11.7692242232,12.3596707241,12.360632118,12.2343725843,12.893234189,10.9210297583,9.93364473225,1.83681409324,9.93382649727,8.97546397735,9.77220483199,10.2706697626,8.18610416739,9.85366581655,10.9209795153,11.4362324,11.9930798184,11.5346285913,11.646767249,10.538333794,10.822046829,9.32114725147,7.72115471536,9.54166134562,9.61831419477,9.18043668238,7.92305596929,10.3591105049,10.7268299268,11.5337530893,11.2242522523,11.9932144112,12.1212335393,11.646534601,12.1211992986,12.1213309744,2.67611755351,1.83681409324,9.32078561591,9.69473931628,9.18057452345,10.0999045596,9.46781842977,10.8221168958,11.2137304594,11.4359634105,1.83681409324,9.9340357507,11.8732499028,11.0198854516,11.8742501632,1.83681409324,1.83681409324,9.31999472885,9.25312998509,10.3597957302,10.0996817002,1.83681409324,10.910318129,10.726943573,11.3194762396,11.4353472361,10.7271147258,11.0200576254,11.2238772674,11.7689392597,1.83681409324,1.83681409324,8.71605758592,9.47057873912,10.0152710376,9.77293153729,10.0159055505,1.83681409324,10.2703504959,10.2709994434,11.1207494805,10.4476444473,11.3292049388,10.0999689577,7.87151805302,1.83681409324,1.83681409324,8.90901041693,9.25377264464,10.0158404443,10.0157493562,10.1847317152,10.271012763,10.7274285314,1.83681409324,10.8218966102,10.2707156938,9.85319609443,11.1196380282,9.10995433226,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,7.77027420903,9.5413486775,9.32063471633,9.93356957129,9.61835998936,9.77280627054,9.77218049203,10.4479758625,10.539672344,9.46724791508,9.2528737747,10.7260640655,8.97580843906,9.18002810639,8.13555758228,6.80816701239,7.57573389069,7.48232210518,9.11027780569,5.11486861617,8.41361455305,1.83681409324,8.71635893545,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324,1.83681409324
